claimid,incident_date,claim_type,uninhabitable,claim_amount,fraudulent,policyid,policy_date,coverage,deductible,townsize,gender,dob,edcat,job_start_date,retire,income,marital,reside,occupancy_date,primary_residence
718204403,11/4/2008,3,0,68.02,1,GLS-368073,4/4/2008,182,1000,4,1,9/5/1985,1,01/23/2007,0,25,1,4,07/29/2004,1
631704598,06/19/2008,1,0,3.09,0,ISL-045112,10/22/1995,69,1000,3,1,10/27/1973,4,03/17/2002,0,28,0,3,05/14/1995,1
597509328,05/16/2008,5,0,3.65,1,WHW-597610,4/4/2008,98,1000,1,1,05/24/1987,3,3/11/2008,0,25,1,2,4/4/2008,1
748350009,2/2/2008,1,0,5.17,0,RWX-672803,07/26/1991,110,3000,1,0,04/28/1936,1,9/3/1993,0,36,0,1,10/4/1981,1
376087864,11/2/2008,2,0,16.35,0,HDU-928249,11/4/1995,178,500,3,1,05/19/1950,1,3/4/1988,0,60,1,2,3/1/1990,1
299850904,10/1/2008,5,0,17.04,0,YRP-959164,5/10/1982,207,2000,1,0,08/27/1936,3,1/5/1992,1,13,1,2,11/1/1981,1
163924527,7/8/2008,4,0,395.44,0,WBL-404639,08/29/1979,1029,3000,2,0,05/24/1945,3,01/18/1995,0,79,1,2,10/18/1971,1
992442783,1/11/2008,5,0,49.91,0,RQS-410558,1/1/1978,1034,3000,1,0,7/9/1947,2,5/1/2000,0,41,0,1,09/18/1969,1
706107097,08/26/2008,3,0,464.67,0,YPU-436192,6/8/1995,1207,2000,4,0,7/4/1964,3,1/11/1998,0,161,1,4,05/27/1987,1
474084555,08/13/2008,5,0,6.39,0,DVR-125098,12/27/1970,88,1000,3,1,11/30/1932,5,03/16/1970,1,20,1,2,04/22/1958,1
551061352,09/15/2008,5,0,5.84,0,HDM-651210,07/29/2006,147,2000,1,1,12/14/1973,3,12/10/1999,0,48,1,2,09/29/2002,1
309303590,02/22/2008,5,1,52.23,0,BXE-650627,5/7/1988,317,1000,5,1,09/26/1929,4,11/7/1981,1,84,0,1,11/14/1978,1
616564171,5/9/2008,3,0,119.93,1,LXB-340513,03/18/1980,285,1000,1,1,1/4/1943,1,3/5/1999,0,52,1,2,01/24/1970,1
375865641,05/18/2008,1,0,7.39,0,YUY-149730,10/19/2007,74,1000,1,1,05/16/1985,2,03/25/2007,0,21,1,4,8/6/2004,1
500927601,12/2/2008,1,0,63.38,0,SDY-552402,5/7/1983,1266,3000,4,0,09/25/1930,5,10/11/1977,0,178,0,1,04/30/1972,1
235178694,4/4/2008,4,0,54.86,0,UTH-482085,2/1/2002,143,1000,5,1,1/12/1973,2,06/19/1998,0,60,0,2,11/9/1997,1
659117993,03/17/2008,1,0,25.71,0,WDP-679932,8/1/1997,580,3000,2,0,9/6/1959,3,06/24/1988,0,253,0,1,07/21/1989,1
417437384,10/4/2008,5,0,33.49,0,SEZ-933232,8/11/1996,615,3000,2,0,12/20/1965,2,10/20/2005,0,41,1,3,11/9/1989,1
348952970,07/18/2008,3,0,103.89,0,JDO-463765,6/10/1983,225,3000,2,0,6/1/1959,3,5/5/1989,0,102,1,2,08/26/1983,1
985291193,03/20/2008,4,1,136,0,MZF-843492,10/16/1999,136,1000,4,0,12/12/1968,4,08/17/2000,0,78,0,2,11/7/1994,1
867859977,01/26/2008,3,0,496.58,1,BQS-753688,09/13/2003,1150,3000,4,1,03/17/1971,2,11/24/2000,0,77,0,1,08/25/1997,0
59389957,10/6/2008,4,1,305,0,MAQ-392324,02/18/2001,305,1000,3,0,06/22/1973,1,11/16/2001,0,32,1,6,10/3/2000,1
251033818,01/26/2008,3,0,92.92,1,FNC-917241,4/3/2006,215,3000,3,0,09/20/1962,3,03/21/2005,0,55,0,1,6/9/2000,1
467203232,01/21/2008,1,0,42.32,0,PPS-886459,1/7/2007,953,1000,2,0,05/19/1972,2,1/6/2007,0,30,0,1,05/28/2003,1
656244102,07/22/2008,2,0,9.52,0,SHV-733965,5/8/1976,89,500,5,1,02/23/1939,1,10/28/1968,1,18,0,1,01/26/1967,1
587111791,08/16/2008,5,0,11.51,0,LSX-881930,5/2/1962,172,1000,1,0,2/10/1935,4,07/15/2002,0,272,1,3,2/5/1961,1
812405517,4/4/2008,5,0,15.12,1,BJK-036730,5/10/1978,219,3000,3,0,2/3/1939,2,6/8/1983,0,145,0,1,09/23/1966,1
386861343,05/20/2008,3,1,204,0,KXY-384289,06/29/1989,204,2000,3,0,04/16/1961,4,07/27/1993,0,117,1,5,01/25/1980,1
228279437,1/11/2008,5,0,2.68,0,JVE-322328,9/11/1992,84,3000,3,0,01/24/1965,1,05/18/1994,0,57,1,3,7/8/1991,1
195101676,02/21/2008,4,1,230,0,UCZ-436833,2/6/1989,230,1000,1,0,07/29/1954,1,08/31/2005,0,44,1,2,10/19/1982,0
492321741,08/29/2008,2,0,44.86,0,XJE-814782,10/18/1991,478,1000,5,0,11/12/1951,4,12/20/2002,0,56,1,4,09/22/1985,0
239710712,4/7/2008,5,0,14.4,0,ITL-303494,10/9/1995,322,2000,3,1,11/11/1960,2,02/27/2005,0,33,0,1,05/22/1989,1
569155661,01/22/2008,2,0,10.52,0,PDT-415994,11/9/2001,65,1000,2,1,2/4/1973,3,08/29/1999,0,101,0,1,7/1/1995,1
429649179,8/3/2008,5,0,44.1,0,DTM-287308,10/3/1986,958,3000,5,1,1/4/1953,3,1/6/2002,0,147,0,1,7/9/1982,1
892653193,08/29/2008,3,0,137.51,0,GOC-143990,12/29/2003,324,2000,1,1,10/17/1962,3,01/20/1999,0,62,0,1,07/28/1997,1
958798352,01/31/2008,3,0,474.45,0,QMY-794775,08/23/2007,1161,2000,1,0,10/30/1980,4,04/23/2005,0,41,0,3,7/6/2002,1
779895184,8/3/2008,5,0,5.33,0,VGC-985576,12/19/2005,126,1000,1,0,05/18/1981,3,5/1/2006,0,24,1,3,7/2/2001,1
318317513,08/28/2008,1,0,4,0,JOF-415515,11/3/1979,152,1000,5,1,08/20/1943,3,10/22/1978,1,38,0,1,06/24/1971,1
3364751,04/14/2008,1,0,3.93,0,KHL-366547,5/7/2003,65,3000,3,1,12/6/1976,3,5/4/2006,0,29,1,4,11/23/1996,1
537407322,10/7/2008,1,0,9.6,0,MIP-174654,02/15/1991,208,1000,2,0,1/5/1964,4,08/17/2001,0,75,0,1,03/17/1984,1
304460290,9/2/2008,3,0,333.1,0,TPL-672213,5/2/1985,830,1000,5,1,08/13/1957,4,11/3/2000,0,43,0,1,06/26/1979,1
96235045,09/27/2008,5,0,11.38,0,ZEL-967176,7/1/2001,231,1000,1,1,3/3/1976,3,1/12/2001,0,123,0,1,03/15/1998,1
658293168,03/18/2008,3,0,90.78,0,IZP-059775,04/29/1984,268,2000,1,0,06/16/1939,1,08/15/1978,1,19,1,2,07/21/1972,1
501194113,05/28/2008,5,0,2.58,0,LFF-511253,9/8/1999,75,1000,1,0,10/9/1968,1,2/1/1995,0,37,0,1,12/21/1991,1
404717615,09/17/2008,1,0,9.65,0,IMN-138609,9/2/1995,160,1000,2,0,04/20/1947,2,10/24/2002,0,41,1,4,7/12/1992,1
849236351,06/13/2008,3,0,245.02,1,NGM-891993,6/6/1979,642,3000,3,1,07/26/1942,5,06/27/1996,1,90,1,2,09/27/1968,0
232970232,3/11/2008,1,0,13.13,0,GTG-871329,11/25/1987,238,1000,2,0,11/12/1950,5,9/8/2003,0,126,0,1,1/12/1980,1
263912309,07/17/2008,1,0,2.8,1,LIU-438590,12/28/1997,113,1000,2,1,6/9/1971,3,12/2/1999,0,48,1,4,6/12/1992,1
8510401,01/24/2008,4,0,65.15,0,ZXG-052810,01/18/2008,145,1000,5,1,03/16/1989,2,4/9/2008,0,16,1,4,12/5/2008,0
337840931,08/13/2008,5,0,5.93,0,EZG-642617,04/16/2007,86,1000,2,1,10/20/1984,3,9/1/2008,0,20,1,5,5/4/2003,1
234273612,02/24/2008,1,0,3.38,0,JAL-819856,09/15/1989,119,1000,4,0,9/11/1943,3,11/14/1990,0,47,0,1,06/21/1989,1
175133032,6/4/2008,2,0,11.82,0,WVA-818784,5/12/2003,60,500,2,1,12/13/1981,2,6/7/2005,0,20,0,1,7/5/2003,0
283094655,01/27/2008,5,0,7.4,0,AQV-097725,2/11/2006,63,500,4,1,2/12/1986,3,05/19/2008,0,26,0,2,8/6/2006,1
429009151,12/8/2008,4,1,562,0,EVZ-043289,07/20/2005,562,3000,4,1,1/11/1972,4,11/12/2007,0,56,1,2,11/8/2000,1
567778685,10/13/2008,5,1,9.85,0,HDV-614622,08/20/1997,63,500,2,0,3/12/1962,1,6/2/2005,0,31,0,1,11/19/1989,0
63226386,8/11/2008,1,0,3.11,0,DWA-925903,07/31/1990,57,500,3,1,09/28/1937,3,3/9/1974,1,11,1,2,11/12/1981,1
285087886,06/23/2008,1,0,3.93,0,KEH-241051,4/10/2005,69,1000,2,1,9/1/1969,2,10/31/2007,0,32,1,5,10/31/1999,1
450758503,03/24/2008,3,1,586,0,VXM-825489,03/17/2008,586,3000,3,1,12/15/1988,2,5/9/2007,0,50,0,6,08/15/2007,1
773389282,05/25/2008,4,0,36.67,0,VIT-714315,04/24/2008,72,1000,2,1,7/8/1981,4,11/21/2008,0,125,1,4,2/8/2006,1
265123812,4/1/2008,1,0,5.12,0,ETM-919024,03/22/1990,77,1000,1,0,09/28/1954,4,01/14/1997,0,55,0,1,03/31/1987,1
455739221,07/22/2008,4,1,633,0,CGF-023018,09/29/1999,633,2000,3,1,02/15/1952,3,08/27/1984,0,286,1,2,05/28/1992,1
656898178,10/24/2008,3,0,25.68,0,CIX-469686,08/13/2007,72,1000,3,0,08/25/1986,3,9/10/2008,0,29,0,1,12/8/2007,1
76574405,06/26/2008,2,0,7.81,0,BAJ-124507,2/6/1983,101,500,1,1,12/13/1931,3,06/19/1976,1,17,0,1,2/9/1971,1
504802733,5/11/2008,1,0,90.84,0,VJZ-191333,12/22/1990,1866,3000,5,0,01/28/1963,4,06/25/1996,0,106,1,2,12/3/1983,1
899061087,06/25/2008,5,0,2.15,0,OYX-986483,3/11/1990,113,500,1,1,12/18/1929,2,05/23/1973,1,21,0,1,4/8/1986,0
41157386,6/4/2008,3,0,165.57,0,KXT-629886,9/4/2006,464,2000,2,1,02/18/1985,2,5/12/2007,0,39,0,1,02/23/2005,0
942339062,2/4/2008,1,0,8.74,0,PCX-979474,11/16/1978,207,500,3,0,08/16/1938,4,01/14/1990,1,17,1,2,2/10/1965,1
229131902,07/27/2008,1,0,4.5,0,OBJ-715914,07/23/2005,77,1000,4,1,7/6/1980,2,08/20/2007,0,32,1,3,12/15/2003,1
370930631,12/5/2008,2,0,5.88,0,OEG-881383,10/15/1985,78,2000,1,1,02/25/1944,2,03/29/2001,0,28,1,2,09/14/1980,1
93435038,04/14/2008,3,0,144.69,0,BRK-625991,7/1/2001,396,500,5,0,6/8/1971,4,11/4/2006,0,99,0,1,05/14/1995,1
391869989,11/25/2008,4,0,51.57,0,TFA-441522,01/20/1992,116,500,2,0,8/5/1953,4,12/11/2005,0,27,1,2,03/18/1984,1
415848147,10/24/2008,5,0,10.89,0,KKY-250106,11/16/1987,221,1000,4,1,02/17/1951,3,05/27/2006,0,31,0,2,9/1/1976,1
295810281,10/30/2008,5,0,7.87,0,IST-234563,9/7/2001,176,500,4,0,12/15/1968,1,11/20/1994,0,45,1,4,1/11/1994,1
657250879,03/20/2008,3,0,47.74,0,LDB-092574,5/9/2005,126,1000,4,1,2/12/1968,1,11/2/1996,0,82,1,3,04/24/2004,0
776058156,11/24/2008,4,0,450.44,0,OFS-652212,7/5/1993,1050,2000,4,0,06/18/1952,4,04/23/1989,0,214,1,2,07/30/1987,1
194426430,11/30/2008,2,0,8.04,0,GAZ-297669,2/8/1994,58,500,3,1,07/29/1951,3,12/23/1995,1,9,0,4,8/10/1988,1
340514045,8/5/2008,3,0,32.34,0,RWN-724924,6/1/1996,86,3000,4,1,03/31/1952,2,07/27/1996,0,70,1,2,10/30/1989,1
775479,01/22/2008,5,0,16.23,0,MPC-341123,11/22/1998,317,3000,3,0,03/26/1967,4,6/5/2001,0,242,0,1,12/27/1997,1
145985884,4/7/2008,3,1,1044,0,BHR-771586,11/19/1995,1044,3000,2,0,11/13/1958,2,05/15/1992,0,62,1,2,05/26/1987,1
252696559,7/2/2008,5,0,2.55,1,COV-168579,09/22/1991,150,1000,4,1,4/8/1964,2,11/22/1993,0,57,0,1,07/24/1990,1
658208489,07/29/2008,1,0,11.05,0,XQJ-558431,07/24/1994,283,1000,2,0,07/14/1950,2,2/8/1996,0,69,1,2,01/13/1986,0
510805127,03/17/2008,3,1,160,0,SML-214910,7/1/2005,160,1000,1,1,1/9/1976,1,11/22/2006,0,18,1,5,6/11/1998,1
706535440,05/19/2008,3,0,27.44,0,CQP-711381,08/14/1986,82,3000,1,0,5/11/1946,1,1/12/2003,1,9,1,2,04/22/1979,1
122899271,08/18/2008,3,0,113.25,0,SRI-389125,07/30/1982,289,3000,3,0,12/8/1959,2,06/18/1992,0,132,1,3,11/21/1980,1
589413166,09/15/2008,4,0,32.79,0,OWR-947885,12/8/1996,63,500,2,0,05/23/1960,2,02/17/2004,0,67,0,1,01/23/1995,1
45043434,5/6/2008,3,1,145,0,PME-823306,10/8/2005,145,1000,1,1,01/19/1984,3,03/28/2008,0,36,0,1,3/8/2004,1
794481463,04/15/2008,5,0,10.29,0,MFW-525814,1/5/2000,138,1000,2,0,11/30/1960,2,05/24/2004,0,63,1,2,07/23/1993,1
71042467,03/25/2008,5,0,3.64,0,XAB-090353,03/30/1988,61,500,2,1,10/14/1944,4,04/26/1989,1,9,1,2,02/24/1983,1
292337394,2/9/2008,5,0,8.31,0,XTA-252323,08/30/2008,169,1000,5,1,09/23/1985,4,12/8/2008,0,32,0,1,10/24/2007,0
48278410,12/1/2008,5,0,4.2,0,PYI-286547,05/17/1996,181,3000,2,1,09/26/1948,3,11/4/1991,1,34,0,1,11/14/1995,1
644365022,2/6/2008,5,0,52.39,0,ZJC-564836,09/23/2002,1079,3000,4,1,3/5/1978,3,11/24/2006,0,36,1,3,7/3/2002,1
957748052,10/9/2008,1,0,42.2,0,BOW-890636,10/25/1988,989,3000,5,0,10/24/1932,3,2/12/2001,0,111,1,2,2/5/1982,1
378311967,12/5/2008,1,0,2.79,0,KZP-986331,10/29/1985,65,500,1,1,10/28/1932,1,10/4/1989,1,19,0,1,01/28/1978,1
749322555,4/4/2008,1,0,8.52,0,YZW-513368,10/7/1999,124,1000,1,0,3/1/1952,2,06/18/1994,0,85,0,1,1/1/1995,0
350766618,03/14/2008,5,0,2.68,0,QQN-174751,9/3/1966,85,1000,1,0,10/26/1929,1,04/28/1979,1,14,0,1,9/4/1954,1
503226062,3/8/2008,3,1,691,0,UFC-492066,07/25/1994,691,1000,5,0,01/29/1964,2,01/20/1993,0,79,1,2,6/2/1987,0
902353037,8/1/2008,3,0,40.89,0,EWK-237312,08/13/2003,99,2000,3,1,12/9/1979,1,05/27/2003,0,30,1,2,10/1/2002,1
63157393,08/19/2008,3,0,102.41,0,ZTX-587982,4/12/1985,301,2000,4,1,03/30/1936,1,10/27/1977,0,104,0,1,10/30/1977,1
383092270,2/5/2008,1,0,2.39,0,QJF-666416,04/14/2005,94,1000,2,0,6/11/1932,1,09/26/1971,1,14,1,2,07/19/2000,1
682658701,03/26/2008,5,0,13.01,0,GTJ-374188,03/17/1996,367,1000,4,0,05/28/1941,2,11/26/2003,0,39,0,1,10/7/1990,1
264613086,9/5/2008,2,0,22.93,0,EVB-564023,5/11/1974,208,1000,3,1,09/24/1931,4,04/14/1971,1,69,0,1,06/16/1969,1
921441801,6/7/2008,3,0,79.73,0,HIG-906383,08/29/1996,195,1000,2,0,12/17/1948,2,12/25/1987,0,129,1,2,4/5/1990,1
183540132,02/28/2008,5,0,40.45,0,NMC-263882,10/14/1992,801,3000,3,0,11/18/1969,3,12/29/2000,0,47,0,1,01/18/1990,1
705236418,07/30/2008,5,0,63.49,0,PRQ-359916,11/10/2004,1495,3000,4,1,08/29/1974,3,03/28/1999,0,125,1,5,11/11/1998,1
909940526,7/2/2008,5,0,5.54,0,YJZ-433233,10/15/2002,128,3000,1,0,02/15/1979,4,03/13/2007,0,20,1,5,08/13/2001,1
651735550,9/10/2008,1,0,44.56,0,XQC-739874,3/6/1978,1003,3000,1,1,11/15/1938,1,06/24/1970,0,235,1,2,02/20/1970,1
541014913,1/11/2008,2,0,32.82,0,IPU-818220,05/18/2005,309,1000,5,1,03/16/1977,5,5/11/2007,0,81,1,4,08/31/1999,1
193044223,10/26/2008,2,1,297.1,0,SUX-822223,7/7/1974,1005,3000,2,0,03/14/1937,1,1/2/1971,0,183,1,2,05/30/1969,1
926496532,3/4/2008,5,0,7.9,0,EYN-351407,11/14/2005,135,1000,1,1,05/25/1980,3,9/3/2005,0,70,1,2,12/22/2002,1
621046053,03/18/2008,4,1,1055,0,AHZ-037560,9/5/1988,1055,2000,5,0,10/22/1951,4,11/14/2006,0,83,0,1,08/14/1987,1
813836692,04/22/2008,1,0,2.94,0,IJY-448326,02/24/2005,70,1000,1,1,08/17/1971,3,11/30/2005,0,34,0,1,02/23/2000,1
637984526,02/14/2008,5,0,3.64,0,BFH-465267,03/14/2001,129,1000,1,0,03/26/1969,3,12/18/2007,0,27,1,3,06/13/1994,1
903575343,02/26/2008,1,0,18.6,0,YFT-354170,11/14/1981,318,1000,4,1,08/16/1941,4,01/26/1993,0,177,1,4,06/23/1974,1
3298751,04/25/2008,3,1,368,1,ORF-197602,09/28/2007,368,1000,3,1,4/2/1983,3,04/15/2008,0,29,1,5,8/9/2002,1
732794760,05/16/2008,5,0,65.93,0,ICX-843444,07/18/1979,1502,3000,4,1,7/11/1950,2,11/25/1984,0,399,0,1,05/13/1975,1
159223946,1/2/2008,5,0,2.33,0,NTS-836695,7/10/1997,181,2000,5,1,10/13/1934,2,3/5/2000,0,32,1,2,06/17/1989,1
208803224,10/25/2008,5,0,17.04,0,TJV-772917,05/16/2003,356,1000,3,0,2/1/1971,3,1/10/1996,0,155,0,1,06/19/1999,1
259922639,08/31/2008,5,0,6.21,0,DRB-895119,12/16/2005,91,1000,1,1,10/17/1975,2,06/18/2004,0,43,0,2,03/31/2000,1
251464757,04/25/2008,5,0,16.83,0,BDO-304761,03/18/1989,426,2000,1,0,1/9/1953,2,10/28/1984,0,269,1,6,10/19/1979,1
603987080,6/3/2008,5,1,26.68,0,VPA-065970,4/3/2008,151,1000,4,0,11/6/1988,1,09/15/2007,0,24,1,4,08/31/2007,1
695356641,12/11/2008,1,0,18.48,0,DIP-404528,01/31/2002,335,1000,1,0,9/11/1962,2,06/20/1994,0,44,0,1,10/27/1997,1
842205483,9/2/2008,2,0,3.86,0,BPE-398301,08/31/1992,82,2000,4,0,09/20/1948,2,10/7/2002,0,31,0,1,3/9/1982,1
86805978,01/16/2008,1,0,7.39,0,CKG-855900,6/1/2008,95,1000,4,1,10/26/1981,5,4/11/2007,0,17,1,7,06/29/2004,1
913744076,1/7/2008,1,0,13.9,0,XUD-986524,09/22/1989,241,1000,2,0,04/22/1947,1,11/7/1986,0,68,1,2,09/21/1979,1
904830700,3/4/2008,5,0,49.76,0,HLC-760485,02/28/2004,1026,3000,4,1,5/7/1964,2,5/3/2003,0,130,0,1,01/25/1999,1
475637639,09/26/2008,1,0,32.78,0,IGZ-971595,09/27/1995,614,3000,3,1,8/6/1969,2,9/1/1995,0,55,1,3,10/12/1991,1
982066220,04/13/2008,5,0,1.57,0,UJY-909828,09/22/2004,105,2000,1,0,07/24/1974,4,03/31/2005,0,66,0,2,12/11/1998,1
780347196,06/13/2008,1,0,5.28,0,ZLP-283795,06/14/1991,99,1000,5,0,09/24/1944,1,4/7/1998,0,47,1,2,7/12/1983,1
571767491,09/22/2008,1,0,4.88,0,VTY-991575,08/13/2007,124,2000,1,0,8/11/1984,4,10/5/2008,0,53,1,3,11/17/2004,1
796026109,6/2/2008,5,0,5.6,0,OBV-469606,07/29/2007,112,500,1,1,9/5/1982,4,02/29/2008,0,21,1,4,07/17/2007,1
552825050,08/25/2008,3,1,260,0,UYP-067869,01/18/2006,260,3000,2,0,05/21/1961,2,6/12/1994,0,46,1,4,11/11/2000,1
474274729,5/6/2008,1,1,45.55,1,OST-439038,6/8/1996,257,1000,3,1,11/13/1956,1,02/13/1992,0,94,0,1,12/30/1991,1
771066321,12/11/2008,3,1,484,0,NJQ-424285,07/16/1993,484,3000,2,0,5/3/1946,5,10/14/1985,0,142,0,1,4/11/1986,1
447802365,07/23/2008,5,0,12.97,0,RLO-030242,11/13/1986,413,3000,3,1,2/2/1962,3,05/20/2005,0,26,0,3,02/28/1983,1
544992517,05/27/2008,1,0,4,0,WZL-858993,8/10/2002,79,3000,3,0,07/14/1982,2,10/29/2007,0,23,0,3,8/4/2002,1
532721539,07/19/2008,1,0,6.61,0,VAA-418874,01/19/1988,131,1000,1,0,01/24/1943,2,03/31/1985,0,134,0,1,8/4/1979,1
537821632,12/4/2008,3,0,41.99,0,KQH-325605,4/10/2007,96,1000,1,1,07/14/1988,1,8/6/2007,0,20,1,5,01/14/2007,1
692116693,06/15/2008,5,0,7.61,0,BFX-810395,11/6/2004,87,500,1,0,01/20/1972,2,08/20/1997,0,44,1,3,01/30/2000,1
145097428,10/11/2008,1,0,20.21,0,ILL-656956,5/5/1990,368,2000,1,1,03/31/1960,4,11/23/2005,0,214,1,2,2/10/1984,1
323188801,07/28/2008,3,1,411,0,KFS-485863,2/7/2006,411,500,1,1,07/22/1982,2,9/1/2005,0,31,1,6,10/19/2005,0
176068051,10/18/2008,4,1,227,0,HUP-637264,11/1/1993,227,2000,3,1,1/9/1945,5,03/27/2001,0,112,1,2,05/23/1985,1
962379437,05/25/2008,3,0,33.12,0,OMN-313142,4/9/2000,95,1000,3,0,6/10/1970,1,7/8/2005,0,23,1,2,3/12/1993,1
949911778,05/15/2008,1,0,7.36,0,QQX-098200,12/17/1988,219,3000,2,0,4/6/1965,2,2/7/1995,0,94,1,2,02/24/1986,1
325899358,09/21/2008,5,0,43.71,0,MLF-412245,09/21/1990,1184,3000,1,0,5/1/1958,4,03/24/1988,0,251,1,2,07/18/1985,0
886390899,4/8/2008,3,1,1165,0,WTN-263548,9/4/1982,1165,3000,5,1,9/2/1942,3,08/30/1992,0,179,1,2,6/10/1972,1
147191499,06/13/2008,2,0,16.2,0,EPE-167295,07/27/2002,205,3000,3,1,11/19/1978,2,08/24/2005,0,41,0,5,2/1/2000,1
82777616,11/30/2008,5,0,64.55,0,DVY-070930,11/17/1986,1173,3000,3,1,1/11/1951,3,05/23/1985,0,193,0,1,07/24/1980,0
972710361,10/9/2008,3,0,45.67,0,YHU-512179,06/18/2005,123,1000,3,1,3/11/1976,4,12/21/2007,0,36,1,3,5/2/2004,1
371065292,06/30/2008,1,0,2.37,0,FYE-632599,8/5/2008,81,1000,1,1,12/9/1990,2,12/5/2008,0,15,1,4,8/5/2008,1
191914965,10/7/2008,3,1,74,1,DWT-092178,06/14/1967,74,1000,2,0,11/11/1930,2,12/12/1973,1,27,0,1,12/17/1958,1
100598694,02/19/2008,5,0,2.58,0,GWA-411242,07/18/2005,73,2000,2,0,11/3/1967,3,08/20/2004,0,74,1,4,01/21/2000,1
423540875,11/2/2008,1,0,7.68,0,SJA-354983,03/29/1985,181,1000,1,0,9/7/1934,4,11/29/1980,1,51,1,4,5/3/1980,1
740570601,04/28/2008,3,0,200.6,1,KVA-124956,6/1/2004,484,1000,3,1,4/3/1972,4,9/8/2000,0,55,1,3,2/4/1998,1
508257947,9/5/2008,1,0,24.42,0,PDM-815804,03/25/1991,414,3000,3,0,3/2/1964,4,10/8/2000,0,298,1,4,01/18/1984,1
131552781,9/10/2008,5,0,3.1,0,XSG-469277,07/16/1981,105,2000,4,1,01/17/1946,3,03/21/2005,0,68,0,1,05/23/1973,1
374840352,07/15/2008,3,0,28.09,1,SPN-245941,08/27/2007,75,1000,4,1,9/9/1987,2,7/11/2007,0,28,0,1,05/13/2007,1
754155974,6/5/2008,1,0,24.77,0,MBR-690522,4/8/1970,296,1000,1,1,05/29/1931,4,11/7/1999,1,19,0,1,04/20/1959,1
482646134,10/4/2008,3,0,115.02,0,RWT-272886,01/20/2001,287,2000,3,0,11/26/1974,4,12/17/2006,0,36,1,6,01/28/1994,1
718173099,05/27/2008,3,0,507.35,0,RMO-998706,05/22/2008,1281,3000,1,0,07/23/1958,4,12/19/1997,0,192,0,1,12/22/2003,1
44063633,11/22/2008,5,0,62.49,0,KMR-688954,06/18/2000,1006,2000,3,1,6/11/1951,1,5/3/2003,0,50,1,4,7/3/1994,1
386675274,07/24/2008,1,0,9.39,1,MZZ-288814,04/15/2000,189,3000,4,1,5/12/1951,4,12/6/1993,0,62,1,4,11/21/1996,1
596426748,9/7/2008,4,1,374,0,JFM-166131,08/21/2004,374,3000,4,0,09/21/1967,4,07/23/2003,0,70,0,2,02/15/2001,0
791160021,01/29/2008,2,0,23.18,0,PMQ-840832,9/6/1989,221,1000,5,0,10/20/1950,3,1/9/2005,0,102,0,1,06/26/1978,1
820428927,07/15/2008,3,0,38.3,0,YLE-797126,10/9/1994,78,1000,1,1,04/20/1959,3,10/21/1997,0,116,0,1,1/6/1992,1
946356260,04/19/2008,2,0,21.85,0,WCZ-754893,09/29/1987,236,1000,2,1,8/1/1957,1,4/9/1992,0,84,0,1,04/20/1980,1
120736357,2/8/2008,4,0,39.87,0,PYX-585442,08/14/1995,93,3000,5,0,4/9/1965,2,08/21/2006,0,28,0,2,12/4/1989,1
940782228,10/10/2008,1,0,7.89,0,AZS-236249,3/4/2006,98,1000,2,0,02/22/1979,2,11/5/2003,0,29,1,3,01/15/2001,1
362623016,12/3/2008,5,0,13.05,0,OXR-164559,08/26/2002,378,3000,3,1,10/7/1962,4,04/22/2004,0,101,0,1,06/18/1996,1
238422820,6/5/2008,2,0,8.17,0,QFL-387946,12/3/2007,154,2000,1,1,11/13/1988,2,9/5/2008,0,15,0,1,01/29/2007,1
250204192,09/17/2008,1,0,20.08,0,YRT-378689,09/20/1984,350,3000,3,0,04/16/1943,3,03/18/1999,0,89,0,1,01/22/1973,1
99978169,11/17/2008,1,0,7.85,0,VYV-552376,07/21/2005,94,2000,2,1,8/11/1982,1,3/1/2008,0,24,1,5,04/15/2004,0
451481038,9/5/2008,5,0,8.34,0,BYZ-318760,05/14/1995,134,1000,5,1,11/26/1945,1,06/14/1988,1,26,0,1,6/9/1989,1
855955989,10/16/2008,3,1,68,0,XGZ-866366,10/18/2005,68,500,5,1,08/18/1980,1,12/29/2001,0,40,1,5,05/16/2003,1
314504263,03/26/2008,3,0,86.02,0,WXW-704021,11/17/1994,232,1000,3,1,04/16/1957,3,02/18/2006,0,30,1,4,08/24/1987,1
352922707,8/1/2008,5,0,4.15,0,VAQ-924916,07/20/2003,180,1000,2,0,07/31/1974,2,05/30/2002,0,32,1,4,5/5/2001,1
150569710,09/26/2008,3,0,74.05,0,QAP-204900,1/4/2003,186,1000,5,1,07/30/1965,3,12/8/2007,0,96,0,3,10/4/1998,1
782871453,08/20/2008,3,0,150.73,0,QYF-058892,8/2/1992,382,1000,2,1,01/18/1947,1,2/6/1990,0,60,1,4,10/1/1985,1
159222568,6/5/2008,5,0,17.94,0,PWB-268254,1/4/2007,416,2000,5,0,12/15/1978,2,12/7/2002,0,48,1,3,1/3/2002,0
302292799,08/18/2008,1,0,6.24,0,YVY-596642,03/15/1987,159,1000,4,1,01/24/1952,4,11/19/1990,0,103,0,1,09/26/1986,1
695955061,2/11/2008,3,0,23.1,0,IPM-863436,4/10/1988,60,500,3,1,5/7/1930,1,9/9/1980,1,22,1,2,10/11/1981,1
